Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6,exp_flowrate,Tamb
47469,47.07288436,61.62643661,71.76219713,11.76487966,10.80752443,7.9291232,12.67215984,11.57384483,17.01466517,1.112298675,21.84723366
47479,47.08611013,61.5217279,71.2974536,11.61162874,10.70219399,8.015508832,12.90962978,11.54647539,16.51201686,1.112246425,21.81861995
47489,47.1197876,61.91643121,73.65129063,11.71307671,10.46073131,7.885007496,13.26887899,12.07855307,18.24504305,1.112210274,21.74391537
47499,47.14202995,61.63862918,71.02914925,11.48069353,10.79092732,7.693007307,12.65767005,11.27351937,17.13333166,1.112163597,21.7310059
47509,47.17246473,61.39814539,70.99433808,12.08222797,10.70718114,8.283166431,12.70559175,11.62469518,15.5914756,1.112118335,21.68943271
47519,47.18801475,61.42727127,69.18599431,11.47271587,9.87186084,7.893636102,12.85122068,11.68447262,15.41208821,1.112086879,21.70077242
47529,47.20488655,61.72805279,73.00694393,11.52643564,11.08206461,8.216894465,13.32896003,12.04542024,16.80716894,1.112071745,21.69263589
47539,47.23134917,61.58981112,70.19104183,11.96892534,10.72385083,7.743442594,12.27989332,11.528097,15.94683275,1.112030127,21.70435206
47549,47.23529388,61.68575729,69.71223435,11.55147611,10.48192725,7.940536362,12.4262747,11.06121502,16.25080491,1.111999991,21.69426337
47559,47.26750606,61.99642348,72.23788179,11.67565025,10.78113163,7.913403098,12.27122263,11.94735651,17.64911767,1.111957555,21.69016119
47569,47.29330131,61.9288506,71.21704072,11.60662947,10.43977738,8.012345021,13.04937452,11.13637243,16.97254191,1.111940163,21.66283432
47579,47.32276272,61.82443632,71.28119551,11.87884718,10.70511581,7.948401225,12.78259096,11.38894976,16.57729057,1.111895335,21.68590168
47589,47.36172651,62.00970509,72.89001694,11.36160829,10.81586875,8.101115334,12.8416027,12.22452967,17.5452922,1.111837305,21.70946951
47599,47.36905721,62.32755059,73.33029345,11.98681955,10.45867521,8.150478804,12.60672374,11.66641448,18.46118166,1.111785881,21.72829247
47609,47.40584021,62.07370425,71.01901992,11.3581673,10.48338366,7.945504522,12.46170679,11.66745502,17.10280263,1.111729872,21.72276955
47619,47.42777489,61.93489522,71.83062485,12.06403876,10.83890183,8.161728682,13.07774612,11.40446493,16.28374452,1.111694661,21.70198542
47629,47.45830895,62.38579022,73.56991758,11.47008927,10.36389171,8.178154377,13.50036308,11.92058858,18.13683056,1.111621985,21.71665649
47639,47.48583648,62.29850544,73.42106415,11.34146456,11.0254159,8.207191563,12.87835339,12.40751818,17.56112055,1.111579335,21.6726159
47649,47.52023078,62.33286825,72.78557331,11.58683254,10.83629435,8.022570926,12.61623493,11.93527453,17.78836603,1.111533017,21.6643488
47659,47.52955867,62.3468724,72.96590246,11.40126236,10.82097249,8.022927913,13.03794697,11.88047201,17.80232073,1.111466361,21.71037252
47669,47.54954568,62.19892694,71.63104743,11.49848859,10.60805112,8.012694657,13.25931068,11.24773827,17.00476411,1.111481081,21.71148496
47679,47.5859565,62.10865534,71.98224638,11.9389946,10.93156789,7.993841839,12.63073369,12.0212102,16.46589817,1.11142574,21.7081564
47689,47.60882188,62.31844144,73.29521112,11.78819014,11.09888525,8.063991438,13.15071618,11.80655366,17.38687445,1.111405374,21.6789026
47699,47.62488284,62.03907175,71.66982898,12.05368708,10.97250471,7.963413792,13.28693283,11.47867554,15.91461503,1.111373812,21.64425678
47709,47.64930106,62.2881189,72.55178986,11.94970897,10.70961748,7.956460742,12.86916258,11.66941636,17.39742373,1.111314713,21.76186069
47719,47.67383995,62.1618867,71.24790959,11.69053922,10.95481335,8.136150342,12.83826791,11.41695701,16.21118176,1.111304083,21.76652218
47729,47.69484584,62.35832515,71.99855757,11.66497841,10.73418278,8.021165524,12.58011941,11.96200824,17.03610321,1.111274992,21.75155187
47739,47.71333577,62.35192254,71.46666539,11.64902347,10.81733688,8.008294149,12.38022346,11.82241677,16.78937067,1.111223201,21.76866261
47749,47.73837832,62.65361688,72.55420862,11.77350758,10.14210524,8.006896575,12.98288372,11.64259315,18.00622236,1.111215767,21.77813613
47759,47.76299354,62.75486242,73.10470044,11.12023815,10.5287178,7.827497676,13.48001617,11.64058901,18.50764163,1.111147167,21.74247749
47769,47.78043029,62.20158247,70.76914533,11.50601556,11.04048904,8.130676882,13.02524775,11.23868222,15.82803389,1.111119754,21.7674276
47779,47.79799659,62.30433954,71.67669043,11.64707956,10.53569365,8.144545594,12.71941836,12.446556,16.18339727,1.111092023,21.78506909
47789,47.82148536,62.5683613,72.40487553,11.4964658,10.56912904,8.152379634,13.1679015,11.62995615,17.38904341,1.111072199,21.77696449
47799,47.83793613,62.6266947,71.32631638,11.4453181,10.55016688,8.071161595,12.24464369,11.569063,17.4459631,1.11103607,21.79398906
47809,47.86910371,62.71583999,72.12752084,11.24103107,11.18743926,7.959248841,12.88176597,10.98549785,17.87253784,1.110999395,21.70289779
47819,47.88145681,62.54214288,70.94689648,11.26203756,10.96307023,8.003968785,12.13259367,11.67208404,16.91314219,1.110966293,21.74752224
47829,47.90683953,62.58430302,72.73116009,11.57439948,11.00735345,7.988174917,13.09798966,12.04310733,17.02013526,1.110934165,21.74751509
47839,47.94478938,62.5591111,71.53457978,11.03714403,11.50876292,7.931352805,12.80759897,11.44281435,16.8069067,1.110911651,21.78122439
47849,47.94201921,62.88335385,73.51273922,11.86937603,10.68645903,8.214045159,12.71605557,11.98491315,18.04189028,1.110877218,21.78734388
47859,47.96411848,62.63693716,71.39714523,11.71002519,10.4866735,8.147372544,12.45137617,11.63743192,16.9642659,1.110858998,21.84754166
47869,47.97930528,62.30781192,71.50822373,12.07387697,10.93703313,7.927648421,13.08146061,11.94046241,15.54774218,1.11084817,21.90510289
47879,47.98739976,62.69324288,73.2029914,12.3106912,11.17475979,7.943586268,12.26904903,12.57353273,16.93137238,1.110814085,21.90052623
47889,48.00940859,62.80414248,72.65544633,12.11906947,10.84261962,7.875263589,12.79380993,11.64725605,17.37742767,1.11074439,21.9407765
47899,48.02832854,62.90289495,73.19262549,11.84406506,10.28249117,8.380051604,13.21522983,11.73106821,17.73971961,1.110761657,21.9325596
47909,48.0492688,62.78891171,72.14384476,11.81620066,10.89790492,8.039099094,12.89391396,11.37165167,17.12507446,1.110711065,21.94217427
47919,48.06669117,63.0080987,72.30673675,11.25698365,10.66225849,8.064212049,12.6331882,11.69008608,18.00000828,1.110682202,21.9713956
47929,48.08783397,62.69456776,72.16948495,11.46502912,10.85718098,8.215210066,12.96745532,12.09605078,16.56855869,1.110661745,22.00621338
47939,48.1065848,62.93709827,73.19151139,11.62351485,11.2151112,8.002364506,12.95718967,11.78436271,17.60896845,1.110612283,22.03340668
47949,48.13128465,62.66174789,70.71240708,11.00308559,10.71913416,8.002857263,13.02619402,11.73512463,16.22601141,1.110581319,22.0145144
47959,48.13789212,62.77654376,70.92571297,11.63191743,10.57365169,8.212960951,12.65241063,11.20214126,16.65263101,1.110563824,21.96976908
47969,48.15953329,62.81868298,73.12581296,12.0727858,11.45648854,7.841775759,12.90361835,12.23431724,16.61682726,1.110519391,21.93374197
47979,48.1775847,62.84681798,71.56516597,11.15644339,10.66226228,7.94261077,13.19244413,11.63689606,16.97450933,1.11048784,21.94836128
47989,48.19313746,63.26271017,72.73815195,11.29860079,10.69360244,8.14747874,12.54482982,11.4093693,18.64427087,1.110471956,21.95054993
47999,48.22053061,63.04575095,72.69378159,11.69018249,10.96570928,7.91431477,13.12404634,11.53986577,17.45966294,1.110432398,21.96213206
48009,48.2335784,63.41711997,73.88860795,11.05323099,11.05674555,8.052368294,13.23281075,11.51043475,18.98301761,1.110364979,21.97409148
48019,48.29069338,62.82359367,71.90461923,12.42512334,10.55573917,7.806046626,13.02124201,11.91606008,16.180408,1.110332452,21.96052979
48029,48.32415271,63.09155741,71.42863661,11.52168973,10.74191837,7.954528118,12.88815999,11.07035687,17.25198353,1.110298717,21.94224441
48039,48.32634435,63.23812581,73.69031861,11.70316604,11.16201179,7.85218561,13.0392271,11.38250515,18.55122292,1.110266367,21.92148087
48049,48.35371927,63.03619869,73.05224212,12.1859525,10.83464942,8.057666612,12.70303951,12.27967983,16.99125425,1.110221824,22.00442526
48059,48.37806109,63.26451735,72.42419323,11.19431409,10.87986346,7.505012781,13.09570038,12.12110879,17.62819373,1.110194836,22.03644386
48069,48.38439635,63.23421599,74.05858332,11.43183242,11.00397181,8.365929586,13.55145679,12.1458375,17.5595552,1.110160086,22.05743532
48079,48.42895734,63.21228229,72.44708902,11.4913084,10.97788697,7.908435421,12.89158745,12.0036738,17.17419698,1.110124053,22.08910634
48089,48.45502662,63.19979906,72.3775228,11.97784076,11.18938722,7.892570793,12.58812092,11.54506888,17.18453422,1.110083614,22.11968132
48099,48.45709704,63.3346021,71.96251104,11.55529668,10.84049034,8.020686933,12.33162294,11.63589035,17.5785238,1.110034482,22.12792194
48109,48.49109801,63.32244592,70.85874636,11.13497315,10.13432032,7.557751058,13.2352232,11.34201398,17.45446466,1.109981989,22.14353179
48119,48.51632456,63.09613835,72.77007734,11.91635167,11.41653791,7.937818853,13.20281043,11.6698851,16.62667337,1.109933849,22.10992054
48129,48.5273923,63.40989457,73.38357113,11.52596494,11.3390186,7.962525433,12.48032329,12.43596058,17.63977829,1.109869777,22.13802757
48139,48.55425657,63.45227658,72.65131695,11.36175384,11.35684181,7.980671014,12.59908793,11.40995475,17.94300761,1.109840646,22.10916707
48149,48.57347215,63.20209601,72.17738338,11.92666755,10.71834388,7.63107997,13.30066307,11.98675266,16.61387626,1.109785215,22.06912044
48159,48.61191882,63.69104946,74.16762284,12.01027186,10.70896246,7.87924882,12.90935935,12.10774907,18.55203127,1.109724206,22.0112526
48169,48.62642349,63.61649341,72.79117544,11.83978526,10.64842111,7.974953074,13.10750336,11.22257922,17.99793342,1.109710807,21.96658696
48179,48.62407364,63.30715799,72.31684485,11.82169526,11.26720722,8.137599638,13.06718029,11.38984238,16.63332005,1.109671785,21.92374705
48189,48.64115511,63.44193887,73.01787872,11.85108143,10.64732914,7.913768903,13.15099218,12.19570518,17.25900189,1.109620719,21.89453175
48199,48.66742773,63.79797841,75.15158668,11.65852111,11.68119514,7.982958136,12.96111971,12.08325008,18.78454251,1.109606117,21.86678526
48209,48.67955428,63.64408998,73.32250461,11.98099772,10.61679958,7.988785072,12.9534639,11.55990319,18.22255514,1.1095655,21.82014475
48219,48.71297786,63.86603532,73.99516565,11.8364278,10.94874995,7.856702384,12.69159797,11.60335354,19.05833401,1.109544815,21.82060802
48229,48.71517241,63.62639038,73.18305818,10.9499574,11.19924492,7.753575175,13.04295445,12.21412553,18.02320071,1.109512673,21.81485011
48239,48.73871533,63.70792952,72.7629683,11.46974199,10.7948929,7.820432272,12.93137796,11.53124736,18.21527583,1.109483836,21.8732083
48249,48.75555021,63.57882275,72.44327823,11.85291381,10.75853474,7.788404389,12.84845012,11.8804056,17.31456956,1.109452878,21.85876705
48259,48.77165901,63.60161797,72.03060751,11.60945836,10.99668971,7.902327806,12.20053699,11.74463982,17.57695482,1.109404356,21.86721481
48269,48.78115898,63.45532369,73.41822392,11.95491948,10.90894577,8.147957972,12.98390533,12.28173365,17.14076173,1.109416234,21.86144888
48279,48.80834092,63.76993237,71.298442,11.16616573,10.74177838,7.749469403,12.23298865,11.56771966,17.84032017,1.109373586,21.85480018
48289,48.81589434,64.0219495,75.52491739,12.13304208,11.10757026,7.877587999,13.29595233,12.14993686,18.96082787,1.109367265,21.8524033
48299,48.8394451,63.59358587,72.44701717,12.00301729,11.16478998,8.231640653,12.7492214,11.83166565,16.4666822,1.109303262,21.86320361
48309,48.82883088,63.7805436,72.87969658,11.77871593,10.6285877,7.765002957,13.31414724,12.00742843,17.38581432,1.109326383,21.88490869
48319,48.84673803,63.74848446,73.30280125,12.18709145,11.37220872,7.582058857,13.21352231,11.94995364,16.99796628,1.109289359,21.90172915
