Timestamp,exp_inlet,exp_outlet,exp_heatgen
2:53 PM,49.30113763,56.92777258,10.19282841
2:53 PM,49.27746685,56.66237436,9.934525722
2:53 PM,49.27574078,56.36612529,9.502631314
2:53 PM,49.2838025,55.99413541,9.130555463
2:53 PM,49.28048773,55.9957805,9.219593319
2:54 PM,49.26421045,56.01964183,9.205527739
2:54 PM,49.25381508,56.05886352,9.323583547
2:54 PM,49.2267488,56.35611947,9.968952052
2:54 PM,49.23499486,56.7880991,10.57480021
2:54 PM,49.22780425,57.06972963,10.89608931
2:54 PM,49.24375214,57.2416867,11.02605437
2:55 PM,49.26116494,57.04357992,10.62064328
2:55 PM,49.27958365,56.73078728,10.16191102
2:55 PM,49.25747393,56.46354208,9.788095258
2:55 PM,49.23890704,56.08928265,9.244407806
2:55 PM,49.20621429,55.92640783,9.282617808
2:55 PM,49.18452693,56.24936685,9.998975901
2:56 PM,49.17440355,56.70177777,10.48894362
2:56 PM,49.16255077,56.84302496,10.69171364
2:56 PM,49.16611343,56.74083747,10.411213
2:56 PM,49.16428272,56.38112283,9.88505651
2:56 PM,49.1145887,55.9238149,9.289083767
2:56 PM,49.11936913,55.66194084,9.048186259
2:57 PM,49.11157033,55.35426709,8.633873902
2:57 PM,49.09417785,55.04551282,8.265232333
2:57 PM,49.08527115,54.97926864,8.342653413
2:57 PM,49.06125016,55.00712826,8.484258036
2:57 PM,49.03643184,54.99243608,8.561585982
2:57 PM,49.03953023,55.15893535,8.937550708
2:58 PM,49.03421668,55.61980579,9.697448905
2:58 PM,49.02715519,56.09550529,10.28425682
2:58 PM,49.03381166,56.27042816,10.7472659
2:58 PM,49.03329084,56.6528412,11.47029708
2:58 PM,49.00748689,56.52938422,11.44134551
2:58 PM,48.99447977,56.28092111,11.46453341
2:59 PM,48.96540391,55.92927446,11.3283757
2:59 PM,48.92470559,55.53366631,11.01399417
2:59 PM,48.91310583,54.9380285,10.45434904
2:59 PM,48.89937188,54.1519725,9.439252667
2:59 PM,48.87971556,53.37679654,8.403982014
2:59 PM,48.85313294,52.78483828,7.670243044
3:00 PM,48.8357364,52.09358822,6.703818739
3:00 PM,48.82515043,51.46880856,5.757367648
3:00 PM,48.80091327,50.85112139,4.769196838
3:00 PM,48.76966686,50.33072055,3.934213327
3:00 PM,48.71247666,49.93442455,3.240179732
3:00 PM,48.69505139,49.55305138,2.527945878
3:01 PM,48.66635981,49.24724206,1.898893718
3:01 PM,48.66131045,48.97848925,1.328713437
3:01 PM,48.64958476,48.77820409,0.888686582
3:01 PM,48.61466897,48.6610913,0.688184873
3:01 PM,48.60892733,48.54201586,0.415229544
3:01 PM,48.58852862,48.43312919,0.269313167
3:02 PM,48.54938771,48.36772574,0.249223396
3:02 PM,48.52382525,48.3157414,0.179845983
3:02 PM,48.49474242,48.25704388,0.129068739
3:02 PM,48.45213001,48.21262642,0.066027978
3:02 PM,48.41386403,48.14582907,0.041112873
3:02 PM,48.39096042,48.08109638,0.017779737
3:03 PM,48.38687151,48.04592867,0.027890043
3:03 PM,48.36268098,47.9928206,-0.039883774
3:03 PM,48.34038849,47.96406379,-0.009723131
3:03 PM,48.27806483,47.91660498,-0.032475152
3:03 PM,48.23437708,47.85523122,-0.031696895
3:03 PM,48.20921315,47.82018608,-0.061051631
3:04 PM,48.18753609,47.76733168,-0.056355402
3:04 PM,48.15623398,47.73064973,-0.102605779
3:04 PM,48.12404447,47.6894473,-0.140746817
3:04 PM,48.10919418,47.65342979,-0.100019453
3:04 PM,48.08723512,47.61185247,-0.117215077
3:04 PM,48.05448716,47.58006491,-0.125674511
3:05 PM,48.02626393,47.54647619,-0.15908296
3:05 PM,48.00799181,47.52016968,-0.173251454
3:05 PM,48.00063207,47.48941148,-0.187364497
3:05 PM,47.96909499,47.45271693,-0.14340193
3:05 PM,47.90358713,47.40455103,-0.141989273
3:05 PM,47.86268812,47.35504249,-0.170368247
3:06 PM,47.83339841,47.29701732,-0.26631765
3:06 PM,47.81907557,47.28329842,-0.215388926
3:06 PM,47.76036503,47.24809179,-0.15049118
3:06 PM,47.65387798,47.20432735,-0.215203458
3:06 PM,46.99511925,46.5768119,0.266685422
3:06 PM,46.69751877,46.19683253,0.078061297
3:07 PM,46.27798927,45.68877433,-0.235689742
3:07 PM,45.91029363,45.31591479,-0.330256433
3:07 PM,45.56639541,44.94175561,-0.587887451
3:07 PM,45.2848483,44.65004396,-0.718307109
3:07 PM,44.98693782,44.32687058,-0.879085866
3:07 PM,44.70688646,43.94932679,-1.141860457
3:08 PM,44.43251802,43.61611687,-1.292209685
3:08 PM,44.15732328,43.28272927,-1.450715083
3:08 PM,43.95110348,43.02801048,-1.586767353
3:08 PM,43.67548035,42.73443156,-1.682020334
3:08 PM,43.42469721,42.46650877,-1.703232265
3:08 PM,43.18255588,42.17128664,-1.948944474
3:09 PM,42.98006142,41.94029096,-2.067688406
3:09 PM,42.74034876,41.64974942,-2.186636273
3:09 PM,42.51578036,41.37578538,-2.266176408
3:09 PM,42.32195882,41.13819965,-2.306493828
3:09 PM,42.12259751,40.9157716,-2.448163154
3:09 PM,41.93285796,40.65147875,-2.672011738
3:10 PM,41.71339455,40.40013308,-2.739824509
3:10 PM,41.48213864,40.17478035,-2.796599468
3:10 PM,41.26777112,39.91462345,-3.028800122
3:10 PM,41.11605005,39.74258139,0
