Timestamp,exp_inlet,sim_outlet,exp_outlet,exp_heatgen
2:38 PM,48.7083569,28.04676714,58.80673684,13.02601879
2:38 PM,48.74771357,28.03497445,58.86114948,12.98409771
2:38 PM,48.76751588,28.05800043,58.88566385,13.06539058
2:38 PM,48.78159772,28.0681868,58.89297497,13.10132185
2:39 PM,48.79472391,28.07681398,58.93672369,13.13174588
2:39 PM,48.78607691,28.08749252,58.97178354,13.16954959
2:39 PM,48.7989319,28.07553901,58.96412865,13.12721372
2:39 PM,48.82674414,28.11973199,59.01781815,13.283289
2:39 PM,48.84904199,28.06325429,58.98716242,13.08349007
2:39 PM,48.86621024,28.08920711,59.01467632,13.17514092
2:40 PM,48.87474931,28.07291682,59.01104437,13.11749991
2:40 PM,48.88371322,28.08583332,59.01504478,13.16311083
2:40 PM,48.89249336,28.09259977,59.0242675,13.18698041
2:40 PM,48.90100768,28.0700573,59.00281663,13.10723717
2:40 PM,48.90468611,28.06386478,59.01707833,13.08532358
2:40 PM,48.91178012,28.07652995,59.02506702,13.13005647
2:41 PM,48.92495464,28.0656862,58.97989129,13.09164433
2:41 PM,48.93713157,28.05886059,58.98800335,13.06744329
2:41 PM,48.94913861,28.03520087,58.96441095,12.98373193
2:41 PM,48.95822228,28.08527755,59.01493251,13.16070838
2:41 PM,49.00146312,28.06355392,59.02029613,13.08365913
2:41 PM,49.01371649,28.08002111,59.08164194,13.14180018
2:42 PM,49.02597913,28.0723633,59.11799454,13.11465738
2:42 PM,49.03354919,28.09831606,59.1426759,13.20635705
2:42 PM,49.05461118,28.1143924,59.15313415,13.2630626
2:42 PM,49.06667021,28.09528612,59.12621792,13.19545065
2:42 PM,49.09743051,28.06257372,59.10537461,13.07963255
2:42 PM,49.11315755,28.0642066,59.101719,13.08531259
2:43 PM,49.12318729,28.07729188,59.11692135,13.13150904
2:43 PM,49.10559261,28.0699615,59.08334855,13.10570009
2:43 PM,49.12274516,28.05374608,59.06827879,13.04827945
2:43 PM,49.15476832,28.04994436,59.06829403,13.03465372
2:43 PM,49.14324697,28.04092743,59.05497924,13.00284725
2:43 PM,49.14077565,28.0540333,59.02052526,13.04918936
2:44 PM,49.14020984,28.03041155,58.98572245,12.96569253
2:44 PM,49.13394192,28.02458688,58.92855223,12.94513933
2:44 PM,49.13223257,28.00376949,58.87773819,12.87156185
2:44 PM,49.11939624,27.96980373,58.82278639,12.75156946
2:44 PM,49.12162315,27.96407497,58.79234832,12.73130598
2:44 PM,49.12606022,27.9344193,58.74204203,12.62645021
2:45 PM,49.13859577,27.88493735,58.62728806,12.45146505
2:45 PM,49.15774299,27.87616074,58.53535786,12.42033377
2:45 PM,49.14720561,27.82614628,58.42749616,12.24359601
2:45 PM,49.14971117,27.79956106,58.35249443,12.14960585
2:45 PM,49.15217949,27.73200965,58.21841811,11.9108038
2:45 PM,49.15459525,27.71129351,58.10501211,11.83756092
2:46 PM,49.15877948,27.65740554,58.00238212,11.64704884
2:46 PM,49.16179596,27.66668703,57.96370786,11.67984242
2:46 PM,49.14059437,27.64512758,57.91682035,11.60374193
2:46 PM,49.13993653,27.65868153,57.9272052,11.65165805
2:46 PM,49.15155296,27.6403226,57.92777658,11.58669946
2:46 PM,49.15739949,27.65440657,57.92550899,11.63645493
2:47 PM,49.13686598,27.6576828,57.90069799,11.64814365
2:47 PM,49.143344,27.64100581,57.88193421,11.58915733
2:47 PM,49.13091208,27.6739945,57.90285833,11.70583617
2:47 PM,49.13660131,27.6843249,57.92409608,11.74232377
2:47 PM,49.14625778,27.70678869,57.96822972,11.82168102
2:47 PM,49.13845642,27.71837317,58.00572587,11.86267298
2:48 PM,49.13061732,27.73833795,58.04543714,11.93328937
2:48 PM,49.13467266,27.7618753,58.09906654,12.01647092
2:48 PM,49.14520454,27.77719197,58.1222141,12.07055744
2:48 PM,49.15019513,27.7876066,58.16979127,12.10734522
2:48 PM,49.14950698,27.82096091,58.25224919,12.22525357
2:48 PM,49.13940399,27.87703668,58.36629997,12.42353234
2:49 PM,49.13933467,27.93509065,58.49420367,12.62874822
2:49 PM,49.14319376,27.98321588,58.61318489,12.79884394
