Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6
42046.625,74.38553422,81.39361296,75.23334038,14.21426273,13.96615635,5.578826946,10.78293077,15.52430685,15.16685674
42046.62512,74.4007501,81.35421611,76.85979298,15.35653946,14.234425,6.061150797,10.54116879,16.16040694,14.50610199
42046.62523,74.46515281,81.58788158,77.28026535,15.02005892,14.19909451,5.215962587,10.6269773,15.54628166,16.67189037
42046.62535,74.47453583,81.4913852,75.05497724,15.2055556,12.98364707,5.997633627,10.19786397,14.90617659,15.76410039
42046.62547,74.49769831,81.08969495,73.48121702,14.67653943,13.70078427,5.514843577,11.25094536,15.53767651,12.80042788
42046.62558,74.48622814,81.61075785,77.67165541,14.66686393,13.50172556,5.615130232,14.61687362,14.24447085,15.02659121
42046.6257,74.53346779,81.72182075,76.88440509,14.46347704,13.47282113,5.348683146,14.07779111,14.85524898,14.66638369
42046.62581,74.56731407,82.0496232,80.08525182,14.75474776,14.0035597,5.614166014,14.75386781,15.05481243,15.9040981
42046.62593,74.6243169,82.06076337,80.29050386,14.57550311,13.99751193,5.662888579,15.17494858,15.49184049,15.38781117
42046.62604,74.64416275,82.23464805,80.27866371,14.28407377,13.94462984,5.728025488,15.08858895,15.37500597,15.85833968
42046.62616,74.65354193,82.0772438,80.15111517,14.61101975,14.626895,5.745263831,14.82513926,15.75817439,14.58462295
42046.62628,74.70630235,82.2704061,80.20518829,14.29299901,13.88183099,6.083167825,15.27119819,15.13197259,15.54401967
42046.62639,74.75987346,82.06072747,78.67212373,14.97239913,13.55358157,5.353438661,15.7750355,14.86163128,14.15603759
42046.62651,74.77740372,82.1702807,79.1994627,14.90160645,13.59492718,5.200646193,15.76256374,15.20075636,14.53896278
42046.62662,74.80519753,82.3897341,81.02123744,14.51560144,14.34936695,5.900356253,15.41173353,14.91391741,15.93026185
42046.62674,74.85602614,82.3423079,80.74889668,14.45013982,14.21003834,6.119052322,15.36091377,15.22479658,15.38395584
42046.62685,74.85124571,82.29924049,78.44576781,14.05660814,14.35790094,5.482949002,14.48784814,15.163427,14.89703458
42046.62697,74.88460458,82.17702192,77.32267229,15.42186005,13.50596484,5.200856224,12.35653388,15.41898862,15.41846868
42046.62709,74.93133893,82.09326273,77.03240233,13.95572786,14.41064844,5.416700327,11.58154532,15.32152971,16.34625067
42046.6272,74.9569073,81.83005202,77.08852475,14.85560576,13.92774087,6.053659786,13.06319566,15.23227305,13.95604962
42046.62732,75.00714915,82.15859388,78.66981332,15.04452006,13.91753685,6.143017028,14.19857696,14.56595524,14.80020719
42046.62743,75.03904066,82.24781706,77.41378494,14.28909118,13.52176121,6.083081081,14.71580872,14.37491124,14.4291315
42046.62755,75.08530439,82.22246622,78.65269287,14.84106761,13.62970161,6.195487578,14.66567931,15.54842298,13.77233379
42046.62766,75.12808692,80.70299367,53.42518375,10.96261795,7.167201434,4.14248914,10.33323091,10.24813273,10.57151159
42046.62778,75.16693497,78.83257143,36.10226743,5.198669476,2.487498715,2.988120434,8.561024206,8.110005314,8.756949288
42046.6279,75.17950271,77.21251357,28.49116046,3.127775761,1.231420429,1.394420624,7.156661973,7.223454766,8.357426911
42046.62801,75.23503894,75.70558298,22.07016642,2.130520475,0.588045374,0.263455025,5.514875594,6.271494979,7.301774973
42046.62813,75.25784392,74.59308462,17.14836649,1.461625363,0.163035247,-0.752588806,4.575079628,5.260508919,6.440706137
42046.62824,75.29903406,73.67885035,12.69567831,1.079008341,-0.030571509,-1.400492058,3.528826922,4.307569165,5.211337443
42046.62836,75.30778349,72.9299471,9.548279045,0.890502738,-0.326163465,-1.777928021,2.96610514,3.532497823,4.263264829
42046.62847,75.33442701,72.45445614,7.188098351,0.66663005,-0.528643116,-1.990847924,2.459794662,3.09768494,3.483479738
42046.62859,75.37281877,72.10661616,5.139642317,0.570307314,-0.623398926,-2.299956182,2.021756909,2.600050758,2.870882444
42046.62871,75.3891844,71.85534217,4.071302621,0.45089162,-0.737146242,-2.370323337,1.780306595,2.380581926,2.566992058
42046.62882,75.41598499,71.61405172,2.731327325,0.414301903,-0.823254643,-2.703006584,1.548969863,2.184340489,2.109976297
42046.62894,75.44476185,71.40225891,1.454051079,0.270366825,-0.874460627,-2.789648516,1.295737695,1.852564092,1.699491609
42046.62905,75.50169654,71.26248969,0.505202834,0.191588711,-1.008677996,-2.966403009,1.241978783,1.612289911,1.434426434
42046.62917,75.52161699,71.16715874,0.181497333,0.153569469,-0.995765536,-2.937859556,1.11976545,1.538276027,1.30351148
