Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI
50273,42.04134983,8.519779867,5.194432677,6.705761121,9.565363395,9.462545973,2.5934668,2.142211131,75.77296917,73.91620683,74.8975317,74.80503081,75.4033357,75.27803636,76.05041901,75.84971526,76.95147248,76.30370511,77.39361962,77.21192646,77.51064702,77.51064702,27.34301686,628.3372509
50283,42.22453773,7.980195972,5.582962305,7.197261753,9.625632559,9.631601807,2.206883332,2.142217491,75.78858032,73.95655067,74.87572249,74.83406693,75.47712151,75.3529409,76.18193309,75.91857887,77.02727472,76.34169159,77.45107498,77.24924294,77.50343531,77.50343531,27.25849541,630.1208813
50293,43.46788873,8.979931447,5.790604087,6.670580963,9.586456719,9.792526945,2.647788566,2.142138842,75.80852521,73.98116093,75.01552186,74.90726416,75.57425975,75.43441667,76.20277312,76.01773134,77.12195539,76.44420127,77.57216169,77.32512872,77.63011647,77.63011647,26.80407701,636.715994
50303,42.12042186,8.30111549,5.566821854,6.852697933,10.07140509,8.589473574,2.738907916,2.141987212,75.82353651,74.0169799,74.97321853,74.9216042,75.56286863,75.48612274,76.27551237,76.06227773,77.22244309,76.54580512,77.53526087,77.3871305,77.70263624,77.70263624,27.51653631,638.3373804
50313,42.17798468,7.86060126,5.764752759,6.994259281,9.719504185,9.269034326,2.569832867,2.141916461,75.81653557,74.0514692,74.95699315,74.93876818,75.602855,75.46636813,76.27209139,76.07519055,77.19485602,76.5338815,77.60165383,77.44032098,77.73636007,77.73636007,27.24927478,639.0874954
50323,42.77525027,8.157522647,5.644206036,6.996047394,9.678501579,9.259129144,3.039843467,2.141869456,75.81658985,74.07025752,75.01000678,74.94866743,75.5988818,75.4594862,76.26543313,76.07502109,77.18998762,76.55854863,77.62520332,77.46745045,77.8176414,77.8176414,27.25002114,640.3159142
50333,42.24629695,7.728318253,5.622726334,6.558903773,9.775429309,9.383240191,3.177679092,2.141825715,75.8121017,74.08005528,74.97037824,74.94977302,75.59752615,75.49594411,76.25154739,76.105438,77.23159364,76.53392262,77.61489702,77.40858799,77.77466513,77.77466513,27.13008185,640.8837681
50343,35.76618691,6.65970233,5.025172617,6.274517359,7.684833465,7.687276704,2.434684438,1.285161512,75.78182013,73.9924674,75.27109422,74.915464,75.88026995,75.42583532,76.63050871,76.09663634,77.57208279,76.43919982,77.91511536,77.50942919,77.97687543,77.97687543,27.41840178,641.4431938
50353,35.60994981,7.11567662,5.824063804,6.169139986,7.327883548,7.551809644,1.621376204,1.285291999,75.76913882,73.88358532,75.24961804,75.00056109,76.11863631,75.78166879,76.96599004,76.43546843,77.8422396,76.77490265,78.22466205,77.88676927,78.19803313,78.19803313,27.45621762,640.9027317
50363,36.74022005,7.60977819,5.710418075,6.802747005,7.774050031,7.416338063,1.426888683,1.285421285,75.73945287,73.76719285,75.22793383,75.02233747,76.11848528,75.9159913,77.22181797,76.74611101,78.23838492,77.14372617,78.5673352,78.17416224,78.44806179,78.44806179,27.38172891,639.8808053
50373,38.29127477,7.353364965,6.025666181,7.592579805,8.117561562,7.567521572,1.634580681,1.285533717,75.71152071,73.66344114,75.07483867,74.99999906,76.15655941,75.9160278,77.37333998,76.89561604,78.4536927,77.41048432,78.86298685,78.49531521,78.809055,78.809055,27.28878488,640.4581411
50383,39.01882693,7.838003043,6.1089288,6.644165643,8.392247353,8.045110211,1.990371881,1.285638442,75.66360742,73.53942061,75.04371654,74.93351461,76.10596079,75.88937062,77.16454125,76.937875,78.54854336,77.53464129,79.07868592,78.64924399,79.03124286,79.03124286,27.33846697,640.6414557
50393,40.74284485,7.833394954,6.362031079,7.521032314,8.29096813,8.568894848,2.16652352,1.285662486,75.64775455,73.41295266,74.91633607,74.84919443,76.07019402,75.82675402,77.27018887,76.94909614,78.54029689,77.64678012,79.29132051,78.85851354,79.27431225,79.27431225,27.51041067,640.9986032
50403,41.46413886,8.106978274,5.914338857,7.883596928,8.982364937,8.219086955,2.357772906,1.285661648,75.64009495,73.34487316,74.90076364,74.78246495,75.91754429,75.71773593,77.23075508,76.88057464,78.60446924,77.67671242,79.25411879,78.92335897,79.37586252,79.37586252,27.19044979,641.870928
50413,40.85809529,8.590036327,5.953013214,7.379004705,8.346008577,8.376765553,2.213266919,1.285705125,75.60495107,73.25474218,74.90328536,74.69652977,75.83899285,75.67565579,77.09178577,76.87272791,78.4744389,77.6393285,79.24694216,78.98757028,79.41232589,79.41232589,27.41622035,641.7676818
50423,42.06122275,7.703019704,6.420459005,8.045802972,8.758652572,8.455945066,2.677343434,1.285689882,75.57269426,73.22518591,74.70351623,74.62645907,75.85864587,75.58164422,77.12576003,76.81831838,78.49924121,77.6153488,79.23817731,78.93651009,79.45033429,79.45033429,27.35726618,641.0639222
50433,42.5714315,7.786129514,6.356404147,8.15781276,8.89512647,8.665927298,2.710031311,1.285703547,75.54069325,73.16858602,74.66285054,74.58170412,75.80158482,75.55747442,77.12307003,76.73104906,78.43814523,77.60437947,79.2674892,78.96604492,79.48613692,79.48613692,27.51559093,639.9777303
50443,42.78919196,8.224858243,6.188415689,7.897672844,8.931101966,8.94561509,2.601528126,1.285682489,75.53596965,73.13216083,74.71064923,74.55952796,75.74718884,75.51583225,77.03152828,76.68135073,78.39537916,77.55691677,79.27373052,78.92596239,79.42523932,79.42523932,27.89840503,640.2200427
50453,43.22163956,8.246344232,6.271304729,7.959596405,9.297368366,8.602901523,2.844124309,1.285705116,75.47368819,73.07840539,74.66098946,74.48717727,75.69072477,75.46518574,76.99273906,76.63696818,78.42125789,77.50335822,79.15437042,78.90641381,79.45223941,79.45223941,27.53343254,639.4109299
50463,42.50796282,8.359893293,6.27864012,7.549593324,8.991183349,8.724617288,2.604035448,1.285774474,75.46072953,73.04222389,74.64651301,74.4509484,75.65583866,75.43455091,76.88334098,76.62490425,78.35033986,77.45840081,79.13268157,78.88069733,79.38041971,79.38041971,27.11295867,639.6290111
50473,43.00916421,8.176309917,6.501401275,7.654595447,8.843170996,8.942753417,2.89093316,1.285787053,75.42573699,73.01677791,74.58582146,74.42043055,75.66805715,75.36353481,76.83246074,76.61116756,78.30818255,77.42273499,79.13885996,78.83070577,79.38547926,79.38547926,27.15246217,639.4003945
50483,42.96553393,7.494723712,6.289226178,8.056905187,9.379585706,8.785347757,2.95974539,1.285792872,75.39708424,72.97848672,74.41672656,74.39535752,75.60226201,75.39372801,76.93985066,76.54984623,78.34979169,77.40347862,79.08938963,78.80540536,79.37338143,79.37338143,27.44452238,639.6058334
50493,43.00923905,7.92936432,6.792885299,7.646428321,9.379516207,8.57654596,2.684498947,1.285785412,75.37180589,72.94542146,74.4670778,74.36582762,75.66939202,75.39306203,76.86042255,76.51964484,78.3195874,77.39117703,79.03702845,78.77542374,79.29058292,79.29058292,27.00673288,640.9986032
50503,42.9338539,8.29237235,6.173747881,7.73968704,8.983037718,8.690835374,3.054173537,1.285782463,75.35885611,72.92487227,74.51619402,74.35444395,75.53919771,75.37451853,76.85977894,76.54406157,78.2679233,77.43148171,79.09926926,78.77119952,79.35730113,79.35730113,27.62565214,640.9849072
50513,44.18612046,8.863538351,6.352163993,8.10583404,8.915452458,8.720005044,3.229126576,1.285787194,75.32609265,72.88733003,74.58825334,74.32727389,75.54626154,75.35025752,76.9057765,76.57529089,78.28617659,77.40565301,79.07903212,78.81071293,79.43038607,79.43038607,27.51970681,641.3968384
50523,43.90228691,8.167476107,6.537458912,8.080060796,9.140349887,8.848154777,3.128786435,1.28576843,75.30401638,72.86953476,74.43690579,74.28371717,75.53828145,75.32952375,76.88011944,76.52457379,78.27864316,77.40639917,79.10439514,78.80765484,79.40808136,79.40808136,27.39298428,641.0091385
50533,43.72296462,7.89714615,6.532801581,7.832882804,9.143845256,9.023078446,3.293210384,1.285769603,75.28481121,72.84105812,74.35655038,74.27659434,75.53026372,75.34231466,76.84547455,76.50111696,78.25585551,77.39502458,79.12658752,78.77032036,79.40229991,79.40229991,27.49128777,639.5004801
50543,44.19400873,8.291515074,6.477962431,7.566986056,9.828250974,8.964677308,3.064616889,1.285761368,75.27762853,72.82565031,74.41683366,74.25263016,75.49578366,75.3022409,76.75438349,76.46730757,78.35339825,77.33973295,79.0600995,78.76380795,79.35192331,79.35192331,27.46756192,640.5613872
50553,45.55291121,8.656976869,6.572405767,7.979743178,9.965837063,8.873694835,3.504253501,1.285761501,75.24198045,72.78997509,74.45129222,74.22749791,75.48877542,75.32611001,76.8574626,76.44553156,78.3580255,77.3009504,79.00385679,78.72457409,79.39705785,79.39705785,27.64558874,639.872377
50563,43.66214002,8.359913083,6.44324055,7.310759579,8.951711792,9.138772745,3.457742271,1.285811919,75.22501732,72.76232499,74.36657119,74.21456206,75.45100364,75.28968073,76.69259702,76.4419933,78.15980417,77.31083763,79.06454503,78.72551101,79.38904301,79.38904301,27.52252898,639.2697565
50573,43.60461069,8.442836164,6.445728369,7.832141863,9.358877161,8.799608424,2.725418713,1.285842388,75.1902006,72.73451128,74.35463181,74.17638851,75.41327818,75.21414173,76.71707434,76.38569583,78.18159815,77.28899725,78.97757986,78.70478746,79.22777603,79.22777603,27.20593853,639.0295511
50583,45.58896198,8.933410237,6.532424262,8.012209596,9.548368864,9.036883757,3.525665263,1.285922934,75.15539463,72.70297185,74.4171227,74.15254584,75.40599333,75.18358699,76.72097703,76.34417682,78.17632649,77.24054028,78.97454572,78.6565497,79.33305755,79.33305755,27.22192255,637.3923618
50593,43.98664233,8.199437167,6.309805144,8.430974431,9.34443129,8.724459619,2.977534681,1.285943248,75.15180041,72.68258053,74.25587111,74.12165372,75.33236572,75.1636591,76.78137656,76.34393882,78.13692844,77.23985476,78.91388553,78.6140173,79.18534032,79.18534032,27.3160461,636.9066834
50603,43.81905911,8.18233167,6.546519508,7.940027118,9.471523984,8.671959375,3.006697459,1.285942038,75.12873713,72.66615396,74.23616385,74.09881378,75.35494722,75.17124942,76.69476639,76.30856891,78.12594651,77.22462199,78.88858069,78.64242018,79.21933944,79.21933944,27.76611942,636.4062555
50613,43.77898768,8.498637905,6.226877404,7.539881341,9.218263044,9.034461775,3.260866215,1.285914742,75.11798075,72.65618993,74.28692666,74.08649093,75.28131742,75.12894445,76.57571293,76.31548878,78.08430871,77.18947539,78.92302715,78.57124192,79.19694387,79.19694387,27.48493307,636.6180155
50623,44.42142085,8.847948392,6.573290387,7.542312684,9.041116265,9.208320615,3.20843251,1.285931812,75.14052834,72.63077154,74.32851217,74.07010589,75.3313861,75.11949594,76.56671174,76.29999886,78.03480447,77.1303521,78.8972408,78.59558276,79.21121545,79.21121545,27.76628009,636.339883
50633,43.7785443,8.596956197,6.783180219,7.073524158,8.911643874,8.986725617,3.426514238,1.285930012,75.17685337,72.60839217,74.25797483,74.0399769,75.34153251,75.09854125,76.45580801,76.27076512,77.98073001,77.14676416,78.87113573,78.54911451,79.20659355,79.20659355,27.61750134,635.9416477
50643,43.12009806,8.140754259,6.44027942,8.098443727,8.50804702,8.611073335,3.321500295,1.285915774,75.24630226,72.60730073,74.16936473,74.03603609,75.27180962,75.07737185,76.63131722,76.26816685,77.90070771,77.11485349,78.76716325,78.51675347,79.1540895,79.1540895,27.53567489,635.7920461
50653,43.07345563,8.29269609,6.253650765,7.860485564,8.663064061,8.956178211,3.04738094,1.285903857,75.28966119,72.58459317,74.17582681,74.0236813,75.22365528,75.06882104,76.57712051,76.25804969,77.92035094,77.07587128,78.79441637,78.46523636,79.04997925,79.04997925,27.50502023,636.9151116
50663,41.62655562,7.646290615,6.421258962,7.493970493,8.75475323,8.130101743,3.180180575,1.285841888,75.37126016,72.60001328,74.06728293,73.98512632,75.21732096,75.03899308,76.47703356,76.21703386,77.89700973,77.09303128,78.65314089,78.4584537,79.06870809,79.06870809,27.57421147,638.2552048
50673,43.94264488,8.288398236,6.699621864,8.112755183,8.789328384,8.624137171,3.428404044,1.285781931,75.44349739,72.60253601,74.19309578,73.99091027,75.27658076,75.04656689,76.60342042,76.22169899,77.90838823,77.05518259,78.71017131,78.38725927,79.04517669,79.04517669,27.5530074,638.5628363
50683,43.32076297,7.842415608,6.833286401,7.608583503,9.04297637,8.77286187,3.220639218,1.285702794,75.47800314,72.61764227,74.12270974,73.98715488,75.29855657,75.03095289,76.49114476,76.23315873,77.96863033,77.05657356,78.74020647,78.42042651,79.03851149,79.03851149,27.73942612,636.9635741
50693,42.66220781,7.870076554,6.182400841,7.589531648,8.90256739,8.730410484,3.38722089,1.285635632,75.51163514,72.62463279,74.13508768,73.98990959,75.17645937,75.02005885,76.4766705,76.16722182,77.87583626,77.02554096,78.7011144,78.44891576,79.09900402,79.09900402,27.69785519,638.5839069
50703,42.38649012,7.879634274,6.52034971,7.447142248,9.002643552,8.772211111,2.764509225,1.285608229,75.53898449,72.62639229,74.13871377,73.99287037,75.24430724,75.04338073,76.47269493,76.16481254,77.8926708,77.04684988,78.73048173,78.46619854,78.99678493,78.99678493,27.67766194,639.5110154
50713,44.25731691,8.567594027,6.455923987,7.747555305,9.235383122,8.684333414,3.566527052,1.285547352,75.60741625,72.66226513,74.30670314,74.00335135,75.24248181,75.03327658,76.52031884,76.15918333,77.93179474,77.01257959,78.67942419,78.390303,79.07485138,79.07485138,27.83383716,638.0876932
50723,42.87570728,8.20402511,6.267988545,7.748409957,9.197699131,8.330732563,3.126851973,1.285495812,75.64811868,72.69229628,74.26701509,74.00154142,75.20464835,75.02833419,76.51560012,76.1383546,77.90380384,77.01636355,78.61540319,78.43145784,79.03164038,79.03164038,27.65022536,638.2351877
50733,41.71073618,7.564670096,6.640798964,6.917043757,8.852361138,8.494857056,3.241005172,1.285455526,75.6869175,72.69949867,74.15154222,74.03474716,75.30945301,75.0850329,76.41276413,76.17402119,77.8732379,77.02585156,78.65644512,78.4199117,79.04202484,79.04202484,27.9355842,638.8557183
50743,42.90456957,8.124149816,6.72453006,6.958810516,8.919736915,9.104302927,3.073039337,1.285418221,75.72679089,72.71519533,74.27467664,74.04508584,75.33590139,75.13788367,76.47367082,76.22731997,77.93951919,76.99591414,78.74354197,78.44703465,79.03692375,79.03692375,27.87720422,638.3057744
50753,43.57802614,7.921209954,6.357107117,7.661393602,9.537190878,8.565399429,3.535725162,1.285367833,75.74577655,72.72393365,74.24451899,74.06563811,75.28597237,75.12487319,76.59558321,76.20647807,78.03727321,77.04712148,78.69136787,78.41209253,79.09082367,79.09082367,27.70647053,638.1761899
50763,42.94856857,7.759040166,7.169078953,7.420826873,8.646096063,8.649981496,3.303545023,1.285289521,75.75638389,72.74883545,74.23838082,74.06103041,75.4373177,75.1189231,76.54353981,76.23834187,77.89818021,77.06444193,78.72502618,78.45537247,79.08957208,79.08957208,27.94765232,637.7284386
50773,43.89215108,7.856742548,6.789978532,7.224697857,9.586316836,8.765000762,3.669414545,1.285231553,75.74994585,72.78369445,74.29206431,74.10337045,75.40693855,75.17781975,76.56484706,76.24689511,78.08731578,77.08619712,78.76893814,78.45273785,79.1572072,79.1572072,27.93114288,637.9602158
50783,43.08739203,7.992409035,6.558807509,7.197445434,9.190618505,8.688720173,3.459391377,1.285151334,75.73631537,72.80163746,74.33614891,74.11972265,75.37898818,75.20491159,76.58679312,76.25116462,78.01572763,77.13454708,78.80274756,78.49616881,79.1603585,79.1603585,27.88745629,637.3955224
50793,43.43897285,8.23854863,6.305801973,7.451370268,9.034294871,8.803932701,3.605024409,1.285127627,75.71872059,72.83755658,74.41935506,74.13367673,75.34438852,75.23497535,76.66563585,76.29554881,78.03013029,77.10777752,78.79812954,78.49490756,79.187071,79.187071,27.82519927,638.3879499
50803,43.83205065,7.932202706,6.71369192,7.306880732,8.824542412,8.816784332,4.237948549,1.285130824,75.70222232,72.84031393,74.36329031,74.16729881,75.45632212,75.23749576,76.64041084,76.31932567,78.01363053,77.12282849,78.81564381,78.49563809,79.30932071,79.30932071,27.52247603,638.8831101
50813,43.40326254,8.108949021,6.630823361,6.924502863,9.264927354,8.753699018,3.720360921,1.285106333,75.68326283,72.88391464,74.44085583,74.18346819,75.45660507,75.25097989,76.58050406,76.34713009,78.12602239,77.15846525,78.83920027,78.51225682,79.22657666,79.22657666,27.63160433,639.8513064
50823,43.18897065,8.28875527,6.827973461,6.977157137,9.292023542,8.441587797,3.361473444,1.285145408,75.65964505,72.89109332,74.48250943,74.18647661,75.497427,75.25734449,76.5969377,76.36512988,78.14917048,77.14312556,78.76388506,78.52242646,79.16781926,79.16781926,27.44854077,639.5921374
50833,43.36379079,7.831860885,6.522641067,7.857040371,8.713930747,8.811082035,3.627235688,1.28514527,75.64271528,72.90137692,74.40507085,74.22279964,75.47512727,75.28337451,76.79190283,76.34394861,78.01699732,77.1675904,78.85929186,78.54331298,79.23973141,79.23973141,27.77995056,640.4971218
50843,43.13042171,7.843887083,6.493593534,7.653200968,8.684931448,8.634037411,3.820771261,1.285162369,75.62719293,72.90026629,74.40624917,74.21645093,75.46318492,75.32020941,76.78958162,76.39778919,78.06524793,77.1769046,78.83459197,78.52734108,79.260908,79.260908,27.10052176,641.2841104
50853,42.82562828,8.054929169,6.406275487,7.583381506,8.918149912,8.470999091,3.391893116,1.28518019,75.60076384,72.90983617,74.45631652,74.24886828,75.47882065,75.32600018,76.78194725,76.38344235,78.095654,77.21939209,78.84575445,78.59713326,79.24834893,79.24834893,27.82561728,640.7857896
50863,43.07927906,8.219350949,6.730154232,6.851379503,9.204730481,8.826360139,3.247303759,1.285160172,75.57580137,72.90722676,74.48529932,74.24986072,75.54201527,75.32005639,76.63548556,76.39450363,78.16176393,77.20673525,78.90135042,78.59588803,79.21935343,79.21935343,27.51925169,640.6983464
50873,43.29216552,8.05735196,7.135879305,6.850377316,9.358794408,8.689015845,3.200746685,1.285190457,75.55493137,72.89614041,74.44307356,74.23838802,75.60840739,75.33543372,76.65063948,76.38593971,78.18273714,77.18810192,78.85630839,78.56763054,79.18214275,79.18214275,27.61261021,640.8131815
50883,44.07462566,8.304340674,7.381871163,6.821323851,9.348424401,8.450200151,3.768465422,1.285205908,75.54097319,72.888159,74.48249241,74.24300107,75.66023144,75.34071795,76.65032998,76.40196412,78.19674903,77.24127084,78.86360751,78.58477575,79.30827573,79.30827573,27.47606849,639.4456964
50893,42.43202167,7.888727181,6.598754399,6.912283355,8.925407233,8.583137292,3.523712215,1.28521649,75.52405746,72.89097208,74.40550023,74.24756531,75.51443626,75.31418103,76.64124527,76.41122715,78.12478375,77.21764155,78.86548699,78.60590019,79.28240493,79.28240493,28.05981911,638.7124379
50903,41.95878271,7.496287005,6.415937311,7.158373977,9.06780585,8.499416472,3.320962096,1.285247745,75.49349105,72.86503457,74.30418456,74.23109485,75.46283745,75.33574811,76.71002498,76.36611642,78.10696928,77.21325357,78.84498607,78.59054664,79.22811061,79.22811061,27.41089327,638.9705533
50913,43.44815869,7.991071609,6.955608061,6.747014346,9.152985708,8.86550034,3.735978629,1.285258358,75.48371923,72.86721505,74.40134196,74.22221789,75.55755639,75.37810977,76.67340242,76.40310865,78.16029997,77.20482386,78.90682371,78.58278751,79.30002115,79.30002115,27.48092754,637.6283531
50923,43.7410229,7.940237655,6.815729317,7.350719565,9.197246541,8.680138611,3.756951214,1.28525452,75.46946245,72.86230359,74.38667594,74.23302115,75.54150961,75.33185691,76.74305317,76.3933267,78.1590205,77.21338986,78.87980891,78.5857598,79.30702191,79.30702191,27.60479031,637.4397708
50933,44.35800849,8.106314495,7.10962893,7.494288315,9.122890981,8.541672652,3.983213121,1.285290546,75.43832912,72.84646849,74.40268078,74.22985638,75.59472964,75.34166963,76.78038799,76.36353544,78.11490532,77.22745445,78.86724475,78.59244093,79.35711952,79.35711952,27.54976325,638.619727
50943,43.17722533,7.590024329,6.46529446,7.389602544,9.384260249,8.322759231,4.025284516,1.285328371,75.42882245,72.85369699,74.31075142,74.20714818,75.4482886,75.30732683,76.72590637,76.34821109,78.14970439,77.21235336,78.81007067,78.55406554,79.32679806,79.32679806,27.41963309,573.9054466
50953,42.36347768,7.898086352,7.120513553,6.536568139,8.787640573,8.720426542,3.300242516,1.285360953,75.40067422,72.82649206,74.34264662,74.16579811,75.53268607,75.27089991,76.5256909,76.28314348,77.97006114,77.09917571,78.77319064,78.49480855,79.12833894,79.12833894,27.75032979,609.6119873
50963,44.12153577,8.86737325,7.107844936,7.07989163,9.0909261,8.481662327,3.493837528,1.285388722,75.36439206,72.8121275,74.51431426,74.17627963,75.54070618,75.29525368,76.65431429,76.31331509,78.0584152,77.15351409,78.78165952,78.49141704,79.16209637,79.16209637,27.69024593,638.8525577
50973,44.66617145,8.671664911,7.085717451,7.687204683,8.895129403,8.867565134,3.458889864,1.285392447,75.37222159,72.79967208,74.46428571,74.19686318,75.55703818,75.29122452,76.76686107,76.35202247,78.05953237,77.16179147,78.86401013,78.54646468,79.21043351,79.21043351,27.86255681,640.7257383
50983,43.58113392,7.982556645,7.175785102,7.81227311,8.639081405,8.654624764,3.316812893,1.285448781,75.35046828,72.78675939,74.31902458,74.173767,75.55117104,75.31422098,76.81379995,76.42334972,78.08163595,77.19373929,78.85500909,78.57304463,79.20971245,79.20971245,27.82799945,640.5160853
50993,44.59152675,8.633167245,7.323717232,7.371537477,9.067958797,8.91683572,3.278310277,1.285430348,75.34723975,72.78526303,74.44243778,74.18306856,75.58888857,75.30181874,76.71681806,76.43421754,78.17485246,77.23503867,78.94666484,78.6351592,79.2644454,79.2644454,27.70942054,640.8974641
51003,44.00136092,8.456705396,6.84696759,7.126742864,8.954883321,8.705836778,3.910224976,1.285429408,75.35736974,72.78454026,74.40784357,74.17775979,75.49206656,75.30098504,76.66899595,76.45486407,78.1737949,77.271349,78.94247422,78.68020033,79.43078592,79.43078592,27.79069566,640.6614728
51013,44.91085325,8.267930626,7.177127289,7.639930314,9.324748385,8.462501637,4.038615,1.285480216,75.32182708,72.75919787,74.34620226,74.16145925,75.53908723,75.25335994,76.71982156,76.35040518,78.14026256,77.25012524,78.87447696,78.63547769,79.41067768,79.41067768,27.67454648,637.5261604
51023,44.91678359,7.983059057,7.373320891,7.784845435,9.257574435,8.922245153,3.595738623,1.285542229,75.28156963,72.71509522,74.24734546,74.12142486,75.53664334,75.18804262,76.68224818,76.34080119,78.11767902,77.1854762,78.89799169,78.63459991,79.32475782,79.32475782,28.00950642,639.3909127
51033,44.16501779,7.697344413,7.373364798,7.081936497,9.177172205,9.051721521,3.783478356,1.285549648,75.27173971,72.7018274,74.1792297,74.10667219,75.52189093,75.23124117,76.59052415,76.31463726,78.0760727,77.19578413,78.93314099,78.62364973,79.34983779,79.34983779,27.9087743,642.4451031
51043,45.06387663,8.018335344,7.407338566,7.646341062,9.296297896,8.74177607,3.953787696,1.285578639,75.26031032,72.68728235,74.22625985,74.10508772,75.52679521,75.22853798,76.69611777,76.31171029,78.09597007,77.18771061,78.86553975,78.58670795,79.34556749,79.34556749,27.99087247,642.132204
51053,43.72302291,7.953799951,7.032237265,7.299220632,8.8046482,8.69782226,3.935294605,1.285628987,75.22390747,72.67719598,74.20372727,74.09217825,75.44183883,75.23800364,76.63890494,76.32788862,78.01771877,77.20769337,78.87702097,78.61161566,79.3668962,79.3668962,27.20171379,640.4001968
51063,45.01999043,8.166585687,7.643342826,6.897200511,9.509143273,8.828663635,3.975054494,1.285665447,75.22276243,72.6595184,74.2268441,74.07805552,75.54496079,75.22835615,76.55206229,76.33837866,78.16336712,77.20565324,78.9000445,78.61516983,79.37805965,79.37805965,27.63341923,639.7596491
51073,46.02742263,8.98240783,7.139774447,7.826487284,9.327347887,8.659691317,4.091713864,1.28567927,75.20096798,72.64718685,74.37106605,74.06297323,75.43321927,75.23341156,76.73544965,76.32732401,78.11740317,77.22189684,78.88384117,78.63208625,79.41735682,79.41735682,27.73202895,639.2834524
51083,43.81710601,7.848406447,7.244648675,6.722345502,8.79095582,8.99078738,4.219962189,1.285670017,75.18342926,72.64008116,74.14633676,74.07407459,75.4644578,75.24540769,76.53555119,76.37154057,78.05868897,77.22583819,78.95133799,78.64967855,79.45956801,79.45956801,27.37021407,638.7092773
51093,45.16671716,7.881039192,6.899458499,7.267873436,9.841346964,8.967316601,4.309682464,1.285651695,75.20469168,72.62241037,74.13495035,74.06893454,75.3930882,75.25637766,76.65123802,76.3536467,78.24241167,77.19004303,78.91106288,78.6288733,79.45599354,79.45599354,27.78785136,638.1045497
51103,46.58041182,8.411623821,7.063224646,7.474521554,10.18222118,9.158492626,4.29032799,1.285683543,75.21096379,72.59931172,74.18717782,74.02911359,75.36244175,75.17516398,76.58613285,76.30532346,78.22742603,77.19452535,78.92337821,78.61925792,79.42914511,79.42914511,27.89965925,636.8993087
51113,45.31851846,8.48810178,7.086130924,7.279667362,9.011333274,9.159865616,4.293419499,1.285676107,75.24944173,72.60330201,74.23231935,74.02977798,75.38973224,75.23131807,76.62841541,76.29524777,78.02468252,77.15916461,78.91710536,78.57986592,79.4038493,79.4038493,27.34237292,637.1985119
51123,44.72092297,8.39931532,7.183974352,7.096530856,8.898113003,8.855436395,4.28755304,1.285659806,75.28331648,72.59362008,74.20561817,74.00771506,75.38646469,75.20388565,76.56585311,76.27363255,77.98135998,77.19371213,78.89324906,78.62672447,79.44959241,79.44959241,27.59030772,636.8034372
51133,45.5957114,8.493525198,7.122070031,7.601229489,9.107847674,8.932249212,4.338789791,1.285639261,75.32642228,72.58649392,74.21659884,74.0150212,75.38191199,75.19664796,76.65550058,76.29570623,78.0437139,77.18960674,78.90391299,78.62172358,79.4544382,79.4544382,27.79591478,635.4549157
51143,44.98276758,8.178600513,7.383088389,7.37376034,9.25808737,8.857469168,3.931761797,1.285616613,75.3482914,72.55561271,74.12530391,73.98251864,75.39952988,75.21068587,76.62590681,76.28915916,78.06603263,77.19089103,78.8908752,78.62054641,79.37515619,79.37515619,27.74225125,634.9860938
51153,45.55614007,8.424368386,7.054310144,7.383063391,9.106485471,9.066147969,4.52176471,1.285612794,75.41951863,72.56343103,74.18029643,73.98729257,75.34120654,75.19599355,76.6130042,76.27491417,78.02269639,77.17955444,78.91959479,78.60741854,79.47526816,79.47526816,28.27226415,634.4905668
51163,46.07781306,8.425536151,7.373636333,7.231399344,9.682294706,9.089299373,4.275647151,1.285594371,75.44802939,72.54957138,74.16668407,73.96613062,75.38135224,75.16543461,76.5533567,76.24659241,78.1049147,77.11744427,78.86195301,78.55671541,79.37734014,79.37734014,27.64993595,636.3085169
51173,45.13892176,8.12732373,7.311720417,7.307050065,9.053727045,8.713722711,4.625377797,1.285571848,75.51816227,72.56094703,74.12085116,73.97674652,75.38010921,75.17784027,76.58030656,76.26481574,78.00252752,77.14596104,78.81841467,78.56419958,79.45196365,79.45196365,27.67787806,637.0329944
51183,45.09169878,8.339846457,7.145078907,7.550762956,8.94186283,8.801225901,4.312921726,1.285582825,75.54534021,72.55210553,74.15278618,73.96297809,75.33434502,75.16630964,76.61554018,76.22218355,77.93841022,77.11563424,78.80486822,78.55803812,79.38582438,79.38582438,27.49850917,637.1712376
51193,45.25092642,8.237121507,7.319399204,7.029130912,9.013490085,9.100188643,4.551596074,1.28548727,75.59031346,72.57173442,74.15281642,73.97662679,75.38155572,75.18241926,76.53163238,76.25417969,77.98428248,77.09728579,78.84403002,78.50724022,79.38090059,79.38090059,27.39610183,638.1181516
51203,45.10583696,8.687208825,7.449604079,7.046282736,8.940788396,8.966863789,4.015089129,1.285426641,75.64772642,72.57647235,74.24402544,73.98235383,75.41234251,75.16733753,76.51990666,76.25185162,77.96808056,77.1090544,78.83028865,78.52527564,79.29599204,79.29599204,27.82260125,638.5806946
